acteur1_facebook_likes,pays,num_critique,realisateur_facebook_likes,acteur3_facebook_likes,duree,acteur2,acteur2_facebook_likes,gross,realisateur,color,acteur3,titre,annee,genres,acteur1,budget,mots_cles,film_facebook_likes,lien,num_user_for_reviews,langue
4000,Germany,35,3,353,96,Dylan Baker,812,4394936,Mark Tarlov,Color,Lawrence Gilliard Jr.,Simply Irresistible ,1999,Comedy|Drama|Fantasy|Romance,Sarah Michelle Gellar,6000000,chef|female chef|love|magic|restaurant,901,http://www.imdb.com/title/tt0145893/?ref_=fn_tt_tt_1,190,English
263,USA,108,263,179,95,Miriam Shor,261,3029081,John Cameron Mitchell,Color,Andrea Martin,Hedwig and the Angry Inch ,2001,Comedy|Drama|Music|Musical,John Cameron Mitchell,6000000,band|rock band|sex change|song|transsexual,0,http://www.imdb.com/title/tt0248845/?ref_=fn_tt_tt_1,231,English
97,USA,17,23,82,99,Ryan Bollman,91,3273588,Sheldon Lettich,Color,Todd Susman,Only the Strong ,1993,Action|Drama,Antoni Corone,6000000,capoeira|fight|fighting|martial arts|violence,0,http://www.imdb.com/title/tt0107750/?ref_=fn_tt_tt_1,50,English
397,USA,12,10,34,93,Monda Scott,77,,Jon Knautz,Color,Alexis Kendra,Goddess of Love ,2015,Drama|Horror|Mystery|Thriller,Rachel Alig,,female nudity|hallucination|sex scene|strip club|stripper,84,http://www.imdb.com/title/tt3432552/?ref_=fn_tt_tt_1,5,English
4000,USA,129,53,491,99,Rosario Dawson,3000,2207975,Billy Ray,Color,Cas Anvar,Shattered Glass ,2003,Drama|History,Hayden Christensen,6000000,fabricated facts|journalist|stephen glass|the new republic|writer,0,http://www.imdb.com/title/tt0323944/?ref_=fn_tt_tt_1,190,English
244,USA,84,8,15,95,Lynne Thigpen,230,2025238,David Atkins,Color,Polly Noonan,Novocaine ,2001,Comedy|Crime|Drama|Thriller,Chelcie Ross,6000000,dentist|drugs|murder|sex|sunflower,289,http://www.imdb.com/title/tt0234354/?ref_=fn_tt_tt_1,105,English
944,USA,61,5,152,84,Tony Devon,257,1028337,Patrick Stettner,Color,Frederick Weller,The Business of Strangers ,2001,Drama|Thriller,Stockard Channing,,airport|businesswoman|hotel|revenge|vegetarian,29,http://www.imdb.com/title/tt0270259/?ref_=fn_tt_tt_1,78,English
682,USA,147,541,242,144,Warren Oates,288,,Sam Peckinpah,Color,L.Q. Jones,The Wild Bunch ,1969,Action|Adventure|Western,William Holden,6244087,friendship|honor|righteous rage|soldier|texas,0,http://www.imdb.com/title/tt0065214/?ref_=fn_tt_tt_1,287,English
976,USA,147,129,362,99,Aaron Yoo,617,2077046,Jonathan Levine,Color,Method Man,The Wackness ,2008,Comedy|Drama|Romance,Mary-Kate Olsen,6000000,ice cream|marijuana|new york city|summer|therapy,0,http://www.imdb.com/title/tt1082886/?ref_=fn_tt_tt_1,75,English
187,UK,23,735,20,110,Michael Elphick,34,,Michael Crichton,Black and White,Pamela Salem,The Great Train Robbery ,1979,Adventure|Crime|Drama|Thriller,Lesley-Anne Down,6000000,bank|gold|key|safe|train,643,http://www.imdb.com/title/tt0079240/?ref_=fn_tt_tt_1,50,English
631,UK,75,159,53,97,Bryan Dick,104,267194,Lynne Ramsay,Color,Paul Popplewell,Morvern Callar ,2002,Drama,Samantha Morton,,breasts|cleavage|female rear nudity|girl in panties|public nudity,605,http://www.imdb.com/title/tt0300214/?ref_=fn_tt_tt_1,111,English
721,USA,17,0,284,107,Kari Wuhrer,514,869325,Sylvio Tabet,Color,Marc Singer,Beastmaster 2: Through the Portal of Time ,1991,Action|Adventure|Fantasy|Sci-Fi,Michael Berryman,6000000,beast|beastmaster|psychotronic|sword and sorcery|warrior,125,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1,16,English
767,USA,16,11,316,90,Kendrick Cross,529,399611,Rick Bieber,Color,Sammy Nagi Njuguna,The 5th Quarter ,2010,Biography|Drama|Sport,Aidan Quinn,6000000,athletic training|football practice|funeral|gymnasium|man crying,0,http://www.imdb.com/title/tt1130964/?ref_=fn_tt_tt_1,29,English
173,France,60,324,27,104,Nathalie Baye,67,181798,Claude Chabrol,Color,Mélanie Doutey,The Flower of Evil ,2003,Drama,Benoît Magimel,,bordeaux|election|mayor|pamphlet|political thriller,52,http://www.imdb.com/title/tt0322289/?ref_=fn_tt_tt_1,36,French
1000,USA,63,19,71,96,Zoë Kravitz,943,115862,Shana Feste,Color,Cara Seymour,The Greatest ,2009,Drama|Romance,Jennifer Ehle,6000000,car crash|loss|self help group|teenage mother|title directed by female,0,http://www.imdb.com/title/tt1226232/?ref_=fn_tt_tt_1,50,English
596,USA,36,781,90,97,Diane Ladd,206,117560,Joey Lauren Adams,Color,Ritchie Montgomery,Come Early Morning ,2006,Drama|Romance,Tim Blake Nelson,6000000,church|drink|knocking on a door|love|three word title,224,http://www.imdb.com/title/tt0457308/?ref_=fn_tt_tt_1,29,English
773,UK,47,11,419,107,Olivia Williams,766,54606,Peter Cattaneo,Color,Peter McNamara,Lucky Break ,2001,Comedy|Crime|Romance,James Nesbitt,6000000,escape|prison|prison escape|sadism|solitary confinement,30,http://www.imdb.com/title/tt0246134/?ref_=fn_tt_tt_1,34,English
11000,USA,38,160,898,117,Jane Fonda,949,,Fred Zinnemann,Color,Vanessa Redgrave,Julia ,1977,Drama,Meryl Streep,7840000,1930s|female protagonist|nazi|romantic friendship|writer,733,http://www.imdb.com/title/tt0076245/?ref_=fn_tt_tt_1,44,English
11000,USA,26,0,499,85,Scott Glenn,826,36497,S.R. Bindler,Color,Sarah Wright,"Surfer, Dude ",2008,Comedy,Matthew McConaughey,6000000,barefoot|endorsement|surfboard|virtual reality|waves,850,http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1,37,English
103,USA,47,194,0,152,Pat Buchanan,2,23807,Tony Kaye,Black and White,Bill Baird,Lake of Fire ,2006,Documentary,Noam Chomsky,,abortion|southern accent|title based on the bible|trial|usa,570,http://www.imdb.com/title/tt0841119/?ref_=fn_tt_tt_1,29,English
861,USA,68,9,407,85,Barbara Hershey,618,,Greg Marcks,Color,Shawn Hatosy,11:14 ,2003,Comedy|Crime|Drama,Henry Thomas,6000000,convenience store|multiple perspectives|murder|paramedic|van,0,http://www.imdb.com/title/tt0331811/?ref_=fn_tt_tt_1,133,English
636,USA,19,17,259,76,Kevin Tighe,472,,Perry Lang,Color,Tim Guinee,Men of War ,1994,Action|Drama|Thriller,Catherine Bell,8600000,cockney accent|fight|island|machismo|mercenary,176,http://www.imdb.com/title/tt0110490/?ref_=fn_tt_tt_1,38,English
592,USA,39,2,99,87,M. Emmet Walsh,521,,Jake Goldberger,Color,Robert Wahlberg,Don McKay ,2009,Drama|Mystery|Thriller,Pruitt Taylor Vince,,dead body|dead body in a freezer|dead body wrapped in carpet|person in a car trunk|school janitor,275,http://www.imdb.com/title/tt1281374/?ref_=fn_tt_tt_1,17,English
16000,USA,162,24,874,95,Olivia Wilde,10000,65804,Stefan Ruzowitzky,Color,Sissy Spacek,Deadfall ,2012,Crime|Drama|Thriller,Charlie Hunnam,12000000,police officer|police officer killed|police officer shot|sex scene,0,http://www.imdb.com/title/tt1667310/?ref_=fn_tt_tt_1,86,English
933,Canada,37,24,130,101,Aidan Quinn,767,,Vic Sarin,Color,John Bell,A Shine of Rainbows ,2009,Drama|Family,Connie Nielsen,6000000,island|love|new home|orphan|rainbow,1000,http://www.imdb.com/title/tt1014774/?ref_=fn_tt_tt_1,19,English
848,USA,26,58,787,90,Sean Cook,816,,William Kaufman,Color,Cole Hauser,The Hit List ,2011,Action|Thriller,Drew Waters,6000000,die hard scenario|engineer|held at gunpoint|race against time|shot to death,0,http://www.imdb.com/title/tt1575694/?ref_=fn_tt_tt_1,39,English
391,Canada,179,0,15,89,Leslie Carlson,20,,David Cronenberg,Color,Reiner Schwarz,Videodrome ,1983,Horror|Mystery|Sci-Fi|Thriller,Debbie Harry,5952000,cyberpunk|hallucination|illegality|snuff film|surrealism,0,http://www.imdb.com/title/tt0086541/?ref_=fn_tt_tt_1,228,English
809,France,88,82,269,111,Cécile De France,447,3895664,Cédric Klapisch,Color,Iddo Goldberg,L'auberge espagnole ,2002,Comedy|Drama,Romain Duris,5300000,apartment|erasmus|language|student|trip,0,http://www.imdb.com/title/tt0283900/?ref_=fn_tt_tt_1,149,French
11000,USA,43,4,444,86,Shawn Parsons,485,20200,Kate Barker-Froyland,Color,Li Jun Li,Song One ,2014,Drama|Music,Anne Hathaway,6000000,musician|number in title|recording|sibling,0,http://www.imdb.com/title/tt2182972/?ref_=fn_tt_tt_1,21,English
33000,USA,136,58,400,115,Chris Penn,455,31874869,Barbet Schroeder,Color,Agnes Bruckner,Murder by Numbers ,2002,Crime|Mystery|Thriller,Ryan Gosling,50000000,disposing of a dead body|high school student|murder|sociopath|teenage boy,0,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,302,English
163,Netherlands,111,12,19,103,Tygo Gernandt,20,542860,Martin Koolhoven,Color,Martijn Lakemeier,Winter in Wartime ,2008,Drama|History|War,Yorick van Wageningen,4000000,horse|nazi|occupation|resistance movement|uncle nephew relationship,0,http://www.imdb.com/title/tt0795441/?ref_=fn_tt_tt_1,37,Dutch
343,France,64,287,28,133,Paul Scofield,94,,John Frankenheimer,Black and White,Michel Simon,The Train ,1964,Thriller|War,Jeanne Moreau,6700000,art|french|german|painting|train,0,http://www.imdb.com/title/tt0059825/?ref_=fn_tt_tt_1,124,English
978,USA,6,0,57,88,John Billingsley,323,15059,Christopher M. Bessette,Color,Trieu Tran,Trade of Innocents ,2012,Drama|Thriller,Mira Sorvino,,angkor wat|human trafficking|sex slavery|sex tourism,543,http://www.imdb.com/title/tt1772408/?ref_=fn_tt_tt_1,8,English
778,Thailand,112,64,380,111,Nathan Jones,635,11905519,Prachya Pinkaew,Color,Johnny Nguyen,The Protector ,2005,Action|Crime|Drama|Thriller,Jon Foo,200000000,die hard scenario|elephant|long take|police|sydney australia,0,http://www.imdb.com/title/tt0427954/?ref_=fn_tt_tt_1,214,Thai
722,UK,12,0,136,94,Frank Finlay,338,69582,Gary Sinyor,Color,Samuel West,Stiff Upper Lips ,1998,Comedy,Sean Pertwee,,class conflict|edwardian era|england|sexual awakening|spoof,109,http://www.imdb.com/title/tt0120210/?ref_=fn_tt_tt_1,21,English
883,UK,161,98,397,112,Parminder Nagra,528,32541719,Gurinder Chadha,Color,Anupam Kher,Bend It Like Beckham ,2002,Comedy|Drama|Romance|Sport,Archie Panjabi,3500159,hinduism|marriage engagement|soccer|team|tradition,0,http://www.imdb.com/title/tt0286499/?ref_=fn_tt_tt_1,438,English
688,USA,68,407,501,141,Edie Falco,659,3064356,John Sayles,Color,Timothy Hutton,Sunshine State ,2002,Drama|Romance,Miguel Ferrer,5600000,african american|business|coastline|florida|real estate,160,http://www.imdb.com/title/tt0286179/?ref_=fn_tt_tt_1,81,English
592,USA,25,17,255,95,Wayne Brady,378,7009668,Preston A. Whitmore II,Color,Eva Marcille,Crossover ,2006,Action|Sport,Wesley Jonathan,5600000,african american|basketball|basketball movie|critically bashed|tv commercial,244,http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1,36,English
634,India,23,2,61,141,Mithun Chakraborty,284,352684,Ashish R. Mohan,Color,Johnny Lever,Khiladi 786 ,2012,Action|Comedy,Asin,,car crash|impersonating a police officer|long lost brother|marriage bureau|suitor,365,http://www.imdb.com/title/tt2166214/?ref_=fn_tt_tt_1,31,Hindi
37,Spain,222,57,6,85,Pablo Rosso,9,27024,Jaume Balagueró,Color,Andrea Ros,[Rec] 2 ,2009,Horror,Jonathan D. Mellor,5600000,apartment|apartment building|blood sample|crucifix|zombie,4000,http://www.imdb.com/title/tt1245112/?ref_=fn_tt_tt_1,148,Spanish
25,USA,9,12,10,105,Alexis Biesiada,11,531806,Stewart Raffill,Color,Kayla Raparelli,Standing Ovation ,2010,Musical,Kayla Jackson,,dance|dream|frog|philadelphia pennsylvania|snake,277,http://www.imdb.com/title/tt1303803/?ref_=fn_tt_tt_1,6,English
1000,USA,119,131,417,129,Robert Shaw,559,159600000,George Roy Hill,Color,Ray Walston,The Sting ,1973,Comedy|Crime|Drama,Eileen Brennan,5500000,con|con man|courier|long con|murder,0,http://www.imdb.com/title/tt0070735/?ref_=fn_tt_tt_1,252,English
368,UK,90,46,249,125,Ben Cross,303,58800000,Hugh Hudson,Color,John Gielgud,Chariots of Fire ,1981,Biography|Drama|Sport,Alice Krige,5500000,athlete|jew|missionary|olympic games|race,0,http://www.imdb.com/title/tt0082158/?ref_=fn_tt_tt_1,213,English
907,USA,62,0,476,116,Kimberly Elise,637,50382128,Darren Grant,Color,Tamara Taylor,Diary of a Mad Black Woman ,2005,Comedy|Drama|Romance,Cicely Tyson,5500000,comic relief|diary|kiss|madea series|state flag,0,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,202,English
509,Australia,71,96,35,105,Armin Mueller-Stahl,294,35811509,Scott Hicks,Color,Nicholas Bell,Shine ,1996,Biography|Drama|Music|Romance,Noah Taylor,5500000,abuse|australia|concert|pianist|piano,0,http://www.imdb.com/title/tt0117631/?ref_=fn_tt_tt_1,104,English
23000,USA,364,23000,694,90,Scarlett Johansson,19000,24475193,Joseph Gordon-Levitt,Color,Tony Danza,Don Jon ,2013,Comedy|Drama|Romance,Joseph Gordon-Levitt,3000000,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,33000,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,314,English
16000,USA,72,16000,258,105,Richard Bull,742,,Clint Eastwood,Color,John Hillerman,High Plains Drifter ,1973,Mystery|Western,Clint Eastwood,5500000,gravestone|gunfighter|outlaw|revenge|small town,0,http://www.imdb.com/title/tt0068699/?ref_=fn_tt_tt_1,169,English
19000,USA,122,72,722,111,Steve Buscemi,12000,6200756,Terry Zwigoff,Color,T.J. Thyne,Ghost World ,2001,Comedy|Drama,Scarlett Johansson,7000000,art class|diner|friend|graduation|high school,5000,http://www.imdb.com/title/tt0162346/?ref_=fn_tt_tt_1,488,English
14000,UK,100,14,548,91,Jim Broadbent,1000,1292119,Richard Eyre,Color,Kris Marshall,Iris ,2001,Biography|Drama|Romance,Kate Winslet,5500000,alzheimer's disease|book|love|novelist|writer,0,http://www.imdb.com/title/tt0280778/?ref_=fn_tt_tt_1,144,English
113,USA,24,14,60,95,Avery Schreiber,110,,William Sachs,Color,Angelo Rossitto,Galaxina ,1980,Comedy|Sci-Fi,Stephen Macht,,alien|android|fem bot|female android|stars,438,http://www.imdb.com/title/tt0080771/?ref_=fn_tt_tt_1,44,English
517,France,112,25,57,97,François Berléand,86,3629758,Christophe Barratier,Color,Gérard Jugnot,The Chorus ,2004,Drama|Music,Jean-Baptiste Maunier,5500000,boarding school|boy|choir|school|teacher,0,http://www.imdb.com/title/tt0372824/?ref_=fn_tt_tt_1,110,French
636,Canada,67,9,71,92,Luke Kirby,210,6239558,Émile Gaudreault,Color,Claudia Ferri,Mambo Italiano ,2003,Comedy|Drama,Paul Sorvino,5000000,gay|immigrant|italian|police|police officer,352,http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1,67,English
715,USA,91,10,93,104,Louis Lombardi,436,1056102,James Cox,Color,Franky G,Wonderland ,2003,Crime|Drama|Mystery|Thriller,Alexis Dziena,5000000,murder|police|police investigation|porn star|robbery,1000,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1,153,English
782,USA,103,0,388,120,John Savage,652,27545445,Spike Lee,Color,Danny Aiello,Do the Right Thing ,1989,Drama,Ruby Dee,6500000,black militant|frustration|pizza|pizza parlor|pizzeria,0,http://www.imdb.com/title/tt0097216/?ref_=fn_tt_tt_1,418,English
4000,USA,27,56,781,99,Eric Stoltz,902,56007,James Toback,Color,Joey Lauren Adams,Harvard Man ,2001,Comedy|Crime|Drama|Romance|Thriller,Sarah Michelle Gellar,5500000,basketball|cheerleader|college|harvard|philosophy,113,http://www.imdb.com/title/tt0242508/?ref_=fn_tt_tt_1,69,English
232,Finland,205,592,36,93,Kati Outinen,67,611709,Aki Kaurismäki,Color,Jean-Pierre Darroussin,Le Havre ,2011,Comedy|Drama,Jean-Pierre Léaud,3850000,bar|container|illegal immigrant|neighbor|shoe shiner,0,http://www.imdb.com/title/tt1508675/?ref_=fn_tt_tt_1,41,French
56,France,192,929,9,99,Albert Dupontel,46,753501,Gaspar Noé,Color,Jo Prestia,Irreversible ,2002,Crime|Drama|Mystery|Thriller,Philippe Nahon,,long take|male frontal nudity|revenge|reverse chronology|vengeance,13000,http://www.imdb.com/title/tt0290673/?ref_=fn_tt_tt_1,664,French
31,Japan,72,17,16,99,Hitoshi Matsumoto,17,22770,Hitoshi Matsumoto,Color,Shinobu Terajima,R100 ,2013,Comedy|Drama,Lindsay Kay Hayward,5500000,coma|one word title|spitting|sushi|swimming pool,543,http://www.imdb.com/title/tt2914838/?ref_=fn_tt_tt_1,12,Japanese
397,India,33,85,199,157,Steven Mackintosh,227,2197331,Rakeysh Omprakash Mehra,Color,Madhavan,Rang De Basanti ,2006,Comedy|Drama|History|Romance,Anupam Kher,,freedom|friend|india|student|urination,0,http://www.imdb.com/title/tt0405508/?ref_=fn_tt_tt_1,321,Hindi
935,USA,22,4,290,90,John Heard,697,,Collin Schiffli,Color,David Dastmalchian,Animals ,2014,Drama,Kim Shaw,,drug addict|drug addiction|drug use|drugs|junkie,679,http://www.imdb.com/title/tt3297554/?ref_=fn_tt_tt_1,8,English
472,USA,48,3,38,96,Cree Kelly,39,27445,George Ratliff,Color,Mike Eshaq,Salvation Boulevard ,2011,Action|Comedy|Drama|Thriller,Jim Gaffigan,9000000,cross|doused with gasoline|pastor|security guard|shower,1000,http://www.imdb.com/title/tt1251743/?ref_=fn_tt_tt_1,31,English
4000,USA,65,136,139,96,Ken Marino,543,766487,David Wain,Color,Ron Silver,The Ten ,2007,Comedy|Romance,Jon Hamm,5250000,death|mexico|sabbath|surgeon|ten stories,915,http://www.imdb.com/title/tt0811106/?ref_=fn_tt_tt_1,117,English
5000,UK,29,222,222,90,Paddy Considine,680,18434,Shane Meadows,Color,Shane Meadows,A Room for Romeo Brass ,1999,Comedy|Drama,Bob Hoskins,,betrayal|family relationships|friendship|psychosis|stranger,484,http://www.imdb.com/title/tt0202559/?ref_=fn_tt_tt_1,47,English
286,Norway,284,77,27,100,Synnøve Macody Lund,52,1196752,Morten Tyldum,Color,Julie R. Ølgaard,Headhunters ,2011,Crime|Drama|Thriller,Aksel Hennie,30300000,art thief|male frontal nudity|male nudity|male star appears nude|painting,23000,http://www.imdb.com/title/tt1614989/?ref_=fn_tt_tt_1,121,Norwegian
796,UK,187,4,115,94,Richard Coyle,567,,Jon Wright,Color,Bronagh Gallagher,Grabbers ,2012,Comedy|Horror|Sci-Fi|Thriller,Russell Tovey,4000000,bathtub|eaten alive|ferry boat|lobster trap|sprinkler system,11000,http://www.imdb.com/title/tt1525366/?ref_=fn_tt_tt_1,70,English
393,Canada,47,12,149,98,Adam Butcher,259,795126,Michael McGowan,Color,Gordon Pinsent,Saint Ralph ,2004,Comedy|Drama|Sport,Campbell Scott,6000000,boston marathon|coma|marathon|miracles|running,989,http://www.imdb.com/title/tt0384488/?ref_=fn_tt_tt_1,52,English
631,Norway,88,440,0,129,Jessica Chastain,0,,Liv Ullmann,Color,Colin Farrell,Miss Julie ,2014,Drama|Romance,Samantha Morton,5500000,kissing someone's boot|midsummer|telling someone to shut up|two word title|valet,0,http://www.imdb.com/title/tt2667960/?ref_=fn_tt_tt_1,14,English
208,USA,41,82,32,103,Bill Erwin,191,,Jeannot Szwarc,Color,George Voskovec,Somewhere in Time ,1980,Drama|Fantasy|Romance,Teresa Wright,5100000,hotel|love|love across time|time travel|time travel romance,0,http://www.imdb.com/title/tt0081534/?ref_=fn_tt_tt_1,249,English
374,India,24,4,47,128,Bipasha Basu,283,563699,Rohan Sippy,Color,Prateik,Dum Maaro Dum ,2011,Action|Crime|Drama|Thriller,Abhishek Bachchan,,airport|drugs|loss of loved one|police|title based on song,421,http://www.imdb.com/title/tt1618430/?ref_=fn_tt_tt_1,27,Hindi
852,USA,318,0,482,106,Barbara Hershey,618,83574831,James Wan,Color,Leigh Whannell,Insidious: Chapter 2 ,2013,Fantasy|Horror|Thriller,Lin Shaye,5000000,barricading a door|injection in leg|police detective|supernatural|taser,35000,http://www.imdb.com/title/tt2226417/?ref_=fn_tt_tt_1,269,English
1000,USA,250,163,651,95,Tony Nappo,654,87025093,Darren Lynn Bousman,Color,Shawnee Smith,Saw II ,2005,Horror|Mystery,Emmanuelle Vaugier,4000000,death|detective|nerve gas|serial killer|trap,0,http://www.imdb.com/title/tt0432348/?ref_=fn_tt_tt_1,864,English
14000,USA,411,16,82,104,John Gallagher Jr.,338,71897215,Dan Trachtenberg,Color,Sumalee Montano,10 Cloverfield Lane ,2016,Drama|Horror|Mystery|Sci-Fi|Thriller,Bradley Cooper,15000000,alien|bunker|car crash|kidnapping|minimal cast,33000,http://www.imdb.com/title/tt1179933/?ref_=fn_tt_tt_1,440,English
608,USA,106,79,218,87,Steve-O,362,64267897,Jeff Tremaine,Color,Chris Pontius,Jackass: The Movie ,2002,Comedy|Documentary,Bam Margera,5000000,alligator|golf|japan|panda|stunt,0,http://www.imdb.com/title/tt0322802/?ref_=fn_tt_tt_1,327,English
2000,USA,159,26,300,81,Amiah Miller,509,56536016,David F. Sandberg,Color,Gabriel Bateman,Lights Out ,2016,Horror,Billy Burke,4900000,based on short film|reference to avenged sevenfold|reference to slayer|switching lights on and off|two word title,0,http://www.imdb.com/title/tt4786282/?ref_=fn_tt_tt_1,95,English
581,USA,251,24,434,94,Sprague Grayden,438,104007828,Henry Joost,Color,Christopher Nicholas Smith,Paranormal Activity 3 ,2011,Horror,Johanna Braddy,5000000,animate object|imaginary friend|reference to macgyver|whispering|woman wearing only a man's shirt,24000,http://www.imdb.com/title/tt1778304/?ref_=fn_tt_tt_1,314,English
